Main Name	DrugBank:Identifiers	score	Human Intestinal Absorption	Blood Brain Barrier	P-glycoprotein Inhibition	Drug Induced Liver Injury	CYP3A4 Inhibition	CYP2C9 Inhibition	DrugBank:Routes	DrugBank:FDA Approved	Less than $500	Pediatric Safety
tetryzoline	{'cas-number': '84-22-0', 'ChEBI': '28674', 'ChEMBL': 'CHEMBL1266', 'drugbank-id': 'DB06764', 'InChIKey': 'BYJAVTDNIXVSPW-UHFFFAOYSA-N', 'PubChem Compound': '5419', 'PubChem Substance': '310264881', 'unii': 'S9U025Y077'}	1	0.9976227164	0.9568947364	0.0981435026	0.2631878029	0.0250636232	0.005536547	{'topical', 'ophthalmic', 'nasal', 'respiratory (inhalation)', 'oral'}	TRUE	FALSE	FALSE
thiosulfuric acid	{'cas-number': '13686-28-7', 'ChEBI': '5587', 'ChEMBL': 'CHEMBL1208642', 'drugbank-id': 'DB09499', 'InChIKey': 'DHCDFWKWKRSZHF-UHFFFAOYSA-N', 'PubChem Compound': '24478', 'PubChem Substance': '347827866', 'unii': '7K79Y2EKKP'}	1	0.9674802715	0.6831982022	0.0550138052	0.2565359772	0.0157507181	0.0934266834	{'topical', 'intravenous', 'oral'}	TRUE	FALSE	FALSE
thonzylamine	{'cas-number': '91-85-0', 'ChEBI': '104017', 'ChEMBL': 'CHEMBL1623738', 'drugbank-id': 'DB11235', 'InChIKey': 'GULNIHOSWFYMRN-UHFFFAOYSA-N', 'PubChem Compound': '5457', 'PubChem Substance': '347827947', 'unii': 'R79646H5Z8'}	1	0.9962976735	0.8705945906	0.0630054091	0.4587196833	0.0401960053	0.1210498456	{'oral'}	TRUE	FALSE	FALSE
tiopronin	{'cas-number': '1953-02-2', 'ChEBI': '32229', 'ChEMBL': 'CHEMBL1314', 'drugbank-id': 'DB06823', 'InChIKey': 'YTGJWQPHMWSCST-UHFFFAOYSA-N', 'PubChem Compound': '5483', 'PubChem Substance': '347827801', 'unii': 'C5W04GO61S'}	1	0.9876473232	0.718863936	0.0083408552	0.3090858783	0.000894835	0.0022082639	{'oral'}	TRUE	FALSE	FALSE
titanium dioxide	{'cas-number': '13463-67-7', 'ChEBI': '32234', 'ChEMBL': None, 'drugbank-id': 'DB09536', 'InChIKey': 'GWEVSGVZZGPLCZ-UHFFFAOYSA-N', 'PubChem Compound': '26042', 'PubChem Substance': '347827875', 'unii': '15FIX9V2JP'}	1	0.9610782711	0.8926465923	0.0396869983	0.1562569454	0.0162834661	0.0428021738	{'topical', 'cutaneous', 'dental', 'not applicable', 'oral'}	TRUE	FALSE	FALSE
tocainide	{'cas-number': '41708-72-9', 'ChEBI': '9611', 'ChEMBL': 'CHEMBL1762', 'drugbank-id': 'DB01056', 'InChIKey': 'BUJAGSGYPOAWEI-UHFFFAOYSA-N', 'PubChem Compound': '38945', 'PubChem Substance': '46505385', 'unii': '27DXO59SAN'}	1	0.9960205806	0.9034323547	0.0134436784	0.2482624456	0.0399997711	0.0096720768	{'oral'}	TRUE	FALSE	FALSE
topotecan	{'cas-number': '123948-87-8', 'ChEBI': '63632', 'ChEMBL': 'CHEMBL84', 'drugbank-id': 'DB01030', 'InChIKey': 'UCFGDBYHRUNTLO-QHCPKHFHSA-N', 'PubChem Compound': '60700', 'PubChem Substance': '46505204', 'unii': '7M7YKX2N15'}	1	0.9846547127	0.8110114534	0.3178287579	0.4175126324	0.0128339539	0.0375366769	{'intravenous', 'oral'}	TRUE	FALSE	FALSE
treprostinil	{'cas-number': '81846-19-7', 'ChEBI': '50861', 'ChEMBL': 'CHEMBL1237119', 'drugbank-id': 'DB00374', 'InChIKey': 'PAJMKGZZBBTTOY-ZFORQUDYSA-N', 'PubChem Compound': '6918140', 'PubChem Substance': '46504572', 'unii': 'RUM6K67ESG'}	1	0.959899857	0.5016096983	0.2389955005	0.2751079287	0.0316831305	0.0265196732	{'intravenous', 'oral', 'subcutaneous'}	TRUE	FALSE	FALSE
trimebutine	{'cas-number': '39133-31-8', 'ChEBI': '94458', 'ChEMBL': 'CHEMBL190044', 'drugbank-id': 'DB09089', 'InChIKey': 'LORDFXWUHHSAQU-UHFFFAOYSA-N', 'PubChem Compound': '5573', 'PubChem Substance': '310265016', 'unii': 'QZ1OJ92E5R'}	1	0.9938739189	0.9083592114	0.6431584849	0.4728156034	0.4207889322	0.1097499551	{'intravenous', 'intramuscular', 'oral'}	TRUE	FALSE	FALSE
trimethadione	{'cas-number': '127-48-0', 'ChEBI': '9727', 'ChEMBL': 'CHEMBL695', 'drugbank-id': 'DB00347', 'InChIKey': 'IRYJRGCIQBGHIV-UHFFFAOYSA-N', 'PubChem Compound': '5576', 'PubChem Substance': '46504478', 'unii': 'R7GV3H6FQ4'}	1	0.9879109149	0.9704408024	0.0160281028	0.3217707502	0.0055160467	0.0233478711	{'oral'}	TRUE	FALSE	FALSE
ubiquinol	{'cas-number': '992-78-9', 'ChEBI': '64183', 'ChEMBL': None, 'drugbank-id': 'DB11340', 'InChIKey': 'QNTNKSLOFHEFPK-UPTCCGCDSA-N', 'PubChem Compound': '9962735', 'PubChem Substance': '347827969', 'unii': 'M9NL0C577Y'}	1	0.9851963134	0.7648934115	0.7932459857	0.3148073309	0.4847772318	0.1224862013	{'oral'}	TRUE	FALSE	FALSE
urea	{'cas-number': '57-13-6', 'ChEBI': '16199', 'ChEMBL': 'CHEMBL985', 'drugbank-id': 'DB03904', 'InChIKey': 'XSQUKJJJFZCRTK-UHFFFAOYSA-N', 'PubChem Compound': '1176', 'PubChem Substance': '46508687', 'unii': '8W8T17847W'}	1	0.9857830832	0.8007835345	0.0592841757	0.2405954166	0.0006241194	0.0010418709	{'topical', 'vaginal', 'cutaneous', 'oral'}	TRUE	FALSE	FALSE
urea c-13	{'cas-number': '58069-82-2', 'ChEBI': '32285', 'ChEMBL': 'CHEMBL2096648', 'drugbank-id': 'DB09510', 'InChIKey': 'XSQUKJJJFZCRTK-OUBTZVSYSA-N', 'PubChem Compound': '636363', 'PubChem Substance': '347827869', 'unii': 'W6KX9E6D8X'}	1	0.9856488807	0.8007835345	0.0592841757	0.2405954166	0.0006241194	0.0010418709	{'oral'}	TRUE	FALSE	FALSE
urea c-14	{'cas-number': '594-05-8', 'ChEBI': '134711', 'ChEMBL': 'CHEMBL2096635', 'drugbank-id': 'DB09513', 'InChIKey': 'XSQUKJJJFZCRTK-NJFSPNSNSA-N', 'PubChem Compound': '11457650', 'PubChem Substance': '347827870', 'unii': 'WBZ6M63TEE'}	1	0.9858785684	0.805354594	0.059617567	0.2407920957	0.0006272194	0.0010516818	{'oral'}	TRUE	FALSE	FALSE
vamorolone	{'cas-number': '13209-41-1', 'ChEBI': None, 'ChEMBL': 'CHEMBL2348780', 'drugbank-id': 'DB15114', 'InChIKey': 'ZYTXTXAMMDTYDQ-DGEXFFLYSA-N', 'PubChem Compound': None, 'PubChem Substance': None, 'unii': '8XP29XMB43'}	1	0.9960550508	0.8549085397	0.3444379069	0.2333751109	0.123538331	0.039348697	{'oral'}	TRUE	FALSE	FALSE
vanadium	{'cas-number': '7440-62-2', 'ChEBI': '27698', 'ChEMBL': None, 'drugbank-id': 'DB13971', 'InChIKey': 'LEONUFNNVUYDNQ-UHFFFAOYSA-N', 'PubChem Compound': None, 'PubChem Substance': None, 'unii': '00J9J9XKDE'}	1	0.99245133	0.947812499	0.0230747768	0.1170644768	0.0048372263	0.0050658304	{'oral'}	TRUE	FALSE	FALSE
vildagliptin	{'cas-number': '274901-16-5', 'ChEBI': '135285', 'ChEMBL': 'CHEMBL142703', 'drugbank-id': 'DB04876', 'InChIKey': 'SYOKIDBDQMKNDQ-XWTIBIIYSA-N', 'PubChem Compound': '6918537', 'PubChem Substance': '99443227', 'unii': 'I6B4B2U96P'}	1	0.9925078024	0.7537706805	0.0333502648	0.1456137037	0.0503137239	0.0091717461	{'oral'}	TRUE	FALSE	FALSE
viloxazine	{'cas-number': '46817-91-8', 'ChEBI': '94405', 'ChEMBL': 'CHEMBL306700', 'drugbank-id': 'DB09185', 'InChIKey': 'YWPHCCPCQOJSGZ-UHFFFAOYSA-N', 'PubChem Compound': '5666', 'PubChem Substance': '310265093', 'unii': '5I5Y2789ZF'}	1	0.9966211981	0.9552943865	0.0519824155	0.3146489978	0.0130057185	0.0177344676	{'oral'}	TRUE	FALSE	FALSE
water	{'cas-number': '7732-18-5', 'ChEBI': '15377', 'ChEMBL': 'CHEMBL1098659', 'drugbank-id': 'DB09145', 'InChIKey': 'XLYOFNOQVPJJNP-UHFFFAOYSA-N', 'PubChem Compound': '962', 'PubChem Substance': '310265058', 'unii': '059QF0KO0R'}	1	0.9925515831	0.9527317296	0.0212280764	0.1100986805	0.0051519828	0.0082433038	{'intravascular', 'irrigation', 'dental', 'intraocular', 'intracavernous', 'parenteral', 'epidural', 'intralesional', 'intravenous', 'intramuscular', 'intraperitoneal', 'intradermal', 'oral', 'ophthalmic', 'cutaneous', 'intra-articular', 'topical', 'intravesical', 'vaginal', 'subcutaneous', 'respiratory (inhalation)', 'conjunctival', 'soft tissue', 'infiltration', 'intrauterine'}	TRUE	FALSE	FALSE
xylose	{'cas-number': '58-86-6', 'ChEBI': '15936', 'ChEMBL': 'CHEMBL1236821', 'drugbank-id': 'DB09419', 'InChIKey': 'PYMYPHUHKUWMLA-VPENINKCSA-N', 'PubChem Compound': '644160', 'PubChem Substance': '347827849', 'unii': 'A1TA934AKO'}	1	0.92865554	0.5789458993	0.0525040785	0.0553812835	0.0020385572	0.0012895138	{'oral', 'dental'}	TRUE	FALSE	FALSE
zinc	{'cas-number': '7440-66-6', 'ChEBI': '30185', 'ChEMBL': 'CHEMBL1201279', 'drugbank-id': 'DB01593', 'InChIKey': 'HCHKCACWOHOZIP-UHFFFAOYSA-N', 'PubChem Compound': '23994', 'PubChem Substance': '46506903', 'unii': 'J41CSQ7QDS'}	1	0.9920559664	0.9493262509	0.0242452762	0.1254917079	0.0054860628	0.0073054948	{'topical', 'intravenous', 'oral'}	TRUE	FALSE	FALSE
zinc acetate	{'cas-number': '557-34-6', 'ChEBI': '62984', 'ChEMBL': 'CHEMBL1200928', 'drugbank-id': 'DB14487', 'InChIKey': 'DJWUNCQRNNEAKC-UHFFFAOYSA-L', 'PubChem Compound': None, 'PubChem Substance': None, 'unii': 'H2ZEY72PME'}	1	0.968245201	0.6976801049	0.0174206629	0.3638868688	0.0003001388	0.0038828491	{'topical', 'oral'}	TRUE	FALSE	FALSE
zinc chloride	{'cas-number': '7646-85-7', 'ChEBI': '49976', 'ChEMBL': 'CHEMBL1200679', 'drugbank-id': 'DB14533', 'InChIKey': 'JIAARYAFYJHUJI-UHFFFAOYSA-L', 'PubChem Compound': None, 'PubChem Substance': None, 'unii': '86Q357L16B'}	1	0.9876929563	0.9426507678	0.0283256377	0.1057542374	0.0059336575	0.0064700532	{'topical', 'dental', 'oropharyngeal', 'intravenous', 'oral'}	TRUE	FALSE	FALSE
zinc oxide	{'cas-number': '1314-13-2', 'ChEBI': '36560', 'ChEMBL': 'CHEMBL1201128', 'drugbank-id': 'DB09321', 'InChIKey': 'XLOMVQKBTHCTTD-UHFFFAOYSA-N', 'PubChem Compound': '14806', 'PubChem Substance': '310265203', 'unii': 'SOI2LOH54Z'}	1	0.9396548299	0.8347925834	0.0468955783	0.1441622629	0.0057293217	0.0105170148	{'topical', 'cutaneous', 'dental', 'rectal', 'not applicable', 'transdermal', 'oral'}	TRUE	FALSE	FALSE
zinc sulfate	{'cas-number': '7733-02-0', 'ChEBI': '35176', 'ChEMBL': 'CHEMBL1200929', 'drugbank-id': 'DB09322', 'InChIKey': 'NWONKYPBYAMBJT-UHFFFAOYSA-L', 'PubChem Compound': '24424', 'PubChem Substance': '310265204', 'unii': '0J6Z13X3WO'}	1	0.9757893596	0.83098803	0.0708162025	0.3856705235	0.0011588825	0.010716531	{'topical', 'ophthalmic', 'rectal', 'intravenous', 'oral'}	TRUE	FALSE	FALSE
(12r)-12-hydroxyeicosapentaenoic acid	{'cas-number': '109430-12-8', 'ChEBI': None, 'ChEMBL': None, 'drugbank-id': 'DB15571', 'InChIKey': 'MCRJLMXYVFDXLS-IHWYZUJNSA-N', 'PubChem Compound': None, 'PubChem Substance': None, 'unii': '78P2ZC128S'}	0	0.9741434631	0.5843286488	0.0873530383	0.2170395489	0.0113329256	0.1242295079	{'oral'}	FALSE	FALSE	FALSE
24-homo-1,25-dihydroxyvitamin d3	{'cas-number': '103656-40-2', 'ChEBI': None, 'ChEMBL': None, 'drugbank-id': 'DB15557', 'InChIKey': 'WKTIGYIYJKESCJ-JJWMBMNSSA-N', 'PubChem Compound': None, 'PubChem Substance': None, 'unii': 'F35KTH803S'}	0	0.9951343639	0.6582049183	0.5645648835	0.0858495062	0.0658054331	0.0556437685	{'oral'}	FALSE	FALSE	FALSE
acetate	{'cas-number': '71-50-1', 'ChEBI': '30089', 'ChEMBL': None, 'drugbank-id': 'DB14511', 'InChIKey': 'QTBSBXVTEAMEQO-UHFFFAOYSA-M', 'PubChem Compound': None, 'PubChem Substance': None, 'unii': '569DQM74SC'}	0	0.9871421679	0.7042437274	0.0153822488	0.2821690219	0.0002877854	0.0035873486	{'oral'}	FALSE	FALSE	FALSE
acetylcysteine amide	{'cas-number': '38520-57-9', 'ChEBI': None, 'ChEMBL': None, 'drugbank-id': 'DB14480', 'InChIKey': 'UJCHIZDEQZMODR-BYPYZUCNSA-N', 'PubChem Compound': None, 'PubChem Substance': None, 'unii': '4N69717RKW'}	0	0.9738177305	0.7670728784	0.0093836698	0.2538087461	0.0021329722	0.0016586839	{'oral'}	FALSE	FALSE	FALSE
acetylcysteine magnesium	{'cas-number': '36330-79-7', 'ChEBI': None, 'ChEMBL': None, 'drugbank-id': 'DB14080', 'InChIKey': 'CDIFCTOKYOUYOT-SCGRZTRASA-L', 'PubChem Compound': None, 'PubChem Substance': None, 'unii': '038D8XOK12'}	0	0.6947662579	0.573836106	0.0094944038	0.3271672244	0.001765146	0.0016258894	{'oral'}	FALSE	FALSE	FALSE
acetylcysteine zinc	{'cas-number': '49793-39-7', 'ChEBI': None, 'ChEMBL': None, 'drugbank-id': 'DB14479', 'InChIKey': 'KNVKDNCWDNRTOE-SCGRZTRASA-L', 'PubChem Compound': None, 'PubChem Substance': None, 'unii': 'LP811J9FA1'}	0	0.7212589684	0.582234464	0.0094630869	0.3198250374	0.001741869	0.0016028161	{'oral'}	FALSE	FALSE	FALSE
beta-sitosterol	{'cas-number': '83-46-5', 'ChEBI': '27693', 'ChEMBL': 'CHEMBL221542', 'drugbank-id': 'DB14038', 'InChIKey': 'KZJWDPNRJALLNS-VJSFXXLFSA-N', 'PubChem Compound': None, 'PubChem Substance': None, 'unii': 'S347WMO6M4'}	0	0.9959351327	0.8390532869	0.6122862386	0.1988060534	0.0282608337	0.0563122685	{'oral'}	FALSE	FALSE	FALSE
bismuth subcarbonate	{'cas-number': '5892-10-4', 'ChEBI': None, 'ChEMBL': None, 'drugbank-id': 'DB11281', 'InChIKey': 'FWIZHMQARNODNX-UHFFFAOYSA-L', 'PubChem Compound': None, 'PubChem Substance': None, 'unii': 'M41L2IN55T'}	0	0.9581065051	0.8406859519	0.0204446385	0.2938677566	0.0006264707	0.0089796376	{'topical', 'rectal', 'oral'}	FALSE	FALSE	FALSE
boron	{'cas-number': '7440-42-8', 'ChEBI': '27560', 'ChEMBL': None, 'drugbank-id': 'DB11203', 'InChIKey': 'ZOXJGFHDIHLPTG-UHFFFAOYSA-N', 'PubChem Compound': '5462311', 'PubChem Substance': '347827941', 'unii': 'N9E3X5056Q'}	0	0.9918329617	0.9455947844	0.0368836602	0.153985622	0.0103033661	0.0056454803	{'oral'}	FALSE	FALSE	FALSE
calcium	{'cas-number': '7440-70-2', 'ChEBI': '22984', 'ChEMBL': None, 'drugbank-id': 'DB01373', 'InChIKey': 'OYPRJOBELJOOCE-UHFFFAOYSA-N', 'PubChem Compound': '5460341', 'PubChem Substance': '46506005', 'unii': 'SY7Q814VUP'}	0	0.991966001	0.953354803	0.0224405833	0.116654954	0.0058502639	0.0057704457	{'extracorporeal', 'oral'}	FALSE	FALSE	FALSE
calcium fluoride	{'cas-number': '7789-75-5', 'ChEBI': '35437', 'ChEMBL': None, 'drugbank-id': 'DB15962', 'InChIKey': 'WUKWITHWXAAZEY-UHFFFAOYSA-L', 'PubChem Compound': None, 'PubChem Substance': None, 'unii': 'O3B55K4YKI'}	0	0.9874001513	0.93120219	0.0168678532	0.2000586482	0.0270731869	0.0094733284	{'oral'}	FALSE	FALSE	FALSE
calcium oxide	{'cas-number': '1305-78-8', 'ChEBI': '31344', 'ChEMBL': 'CHEMBL2104397', 'drugbank-id': 'DB15648', 'InChIKey': 'ODINCKMPIJJUCX-UHFFFAOYSA-N', 'PubChem Compound': None, 'PubChem Substance': None, 'unii': 'C7X2M0VVNH'}	0	0.9230576777	0.8085657616	0.041015025	0.1387186403	0.0082417091	0.034952756	{'topical', 'oral'}	FALSE	FALSE	FALSE
calcium sulfate	{'cas-number': '7778-18-9', 'ChEBI': '31346', 'ChEMBL': 'CHEMBL2106140', 'drugbank-id': 'DB15533', 'InChIKey': 'OSGAYBCDTDRGGQ-UHFFFAOYSA-L', 'PubChem Compound': None, 'PubChem Substance': None, 'unii': 'E934B3V59H'}	0	0.9784693162	0.8224287381	0.0698848475	0.3948373201	0.0011779241	0.0114215214	{'oral'}	FALSE	FALSE	FALSE
cloperastine	{'cas-number': '3703-76-2', 'ChEBI': '94448', 'ChEMBL': 'CHEMBL415087', 'drugbank-id': 'DB09002', 'InChIKey': 'FLNXBVJLPJNOSI-UHFFFAOYSA-N', 'PubChem Compound': '2805', 'PubChem Substance': '310264962', 'unii': '69M5L7BXEK'}	0	0.9955668637	0.97256031	0.5715766974	0.0718169547	0.411245416	0.4407500815	{'oral'}	FALSE	FALSE	FALSE
cupric cation	{'cas-number': '15158-11-9', 'ChEBI': '29036', 'ChEMBL': 'CHEMBL55643', 'drugbank-id': 'DB14552', 'InChIKey': 'JPVYNHNXODAKFH-UHFFFAOYSA-N', 'PubChem Compound': None, 'PubChem Substance': None, 'unii': '8CBV67279L'}	0	0.9913096529	0.9515406556	0.0209771226	0.1170638372	0.004155334	0.0068451187	{'oral'}	FALSE	FALSE	FALSE
dexchlorpheniramine	{'cas-number': '25523-97-1', 'ChEBI': '4464', 'ChEMBL': 'CHEMBL1201353', 'drugbank-id': 'DB13679', 'InChIKey': 'SOYKEARSMXGVTM-HNNXBMFYSA-N', 'PubChem Compound': '33036', 'PubChem Substance': '347829309', 'unii': '3Q9Q0B929N'}	0	0.9962068996	0.8940274011	0.0597666918	0.0662314176	0.020255027	0.0098532626	{'oral'}	FALSE	FALSE	FALSE
dimethyl sulfone	{'cas-number': '67-71-0', 'ChEBI': '9349', 'ChEMBL': 'CHEMBL25028', 'drugbank-id': 'DB14090', 'InChIKey': 'HHVIBTZHLRERCL-UHFFFAOYSA-N', 'PubChem Compound': None, 'PubChem Substance': None, 'unii': '9H4PO4Z4FT'}	0	0.9349536049	0.8293899442	0.0566673767	0.2431258768	0.0079604805	0.0072340024	{'topical', 'oral'}	FALSE	FALSE	FALSE
eucalyptol	{'cas-number': '470-82-6', 'ChEBI': '27961', 'ChEMBL': 'CHEMBL1231862', 'drugbank-id': 'DB03852', 'InChIKey': 'WEEGYLXZBRQIMU-WAAGHKOSSA-N', 'PubChem Compound': '2758', 'PubChem Substance': '46506161', 'unii': 'RV6J6604TK'}	0	0.9953406944	0.9648840111	0.0216667914	0.1352193269	0.0210832077	0.015938281	{'topical', 'nasal', 'intramuscular', 'dental', 'buccal', 'rectal', 'respiratory (inhalation)', 'oral'}	FALSE	FALSE	FALSE
ferric pyrophosphate	{'cas-number': '10058-44-3', 'ChEBI': '132767', 'ChEMBL': None, 'drugbank-id': 'DB09147', 'InChIKey': 'CADNYOZXMIKYPR-UHFFFAOYSA-B', 'PubChem Compound': '24877', 'PubChem Substance': '310265060', 'unii': 'QK8899250F'}	0	0.8523379693	0.8411681059	0.037172825	0.3131864153	0.1868780018	0.0670132407	{'oral'}	FALSE	FALSE	FALSE
ferrous aspartate	{'cas-number': '75802-64-1', 'ChEBI': None, 'ChEMBL': 'CHEMBL3707256', 'drugbank-id': 'DB13220', 'InChIKey': 'KKPUODLFBBWJPH-DKWTVANSSA-L', 'PubChem Compound': None, 'PubChem Substance': None, 'unii': 'Z56D82TX8V'}	0	0.8928370033	0.6673465855	0.0117342693	0.0953807491	0.0030358584	0.0015938315	{'oral'}	FALSE	FALSE	FALSE
formic acid	{'cas-number': '64-18-6', 'ChEBI': '30751', 'ChEMBL': 'CHEMBL116736', 'drugbank-id': 'DB01942', 'InChIKey': 'BDAGIHXWWSANSR-UHFFFAOYSA-N', 'PubChem Compound': '284', 'PubChem Substance': '46508355', 'unii': '0YIW783RG1'}	0	0.9765244199	0.8620116929	0.0306372451	0.3008686752	0.0002235759	0.0025016208	{'oral'}	FALSE	FALSE	FALSE
gondoic acid	{'cas-number': '5561-99-9', 'ChEBI': '32425', 'ChEMBL': None, 'drugbank-id': 'DB14073', 'InChIKey': 'BITHHVVYSMSWAG-KTKRTIGZSA-N', 'PubChem Compound': None, 'PubChem Substance': None, 'unii': 'UDX6WPL94T'}	0	0.9831026971	0.8685624652	0.1318501703	0.2139942351	0.0074274747	0.128598517	{'oral'}	FALSE	FALSE	FALSE
hydroxybutyloxide	{'cas-number': '821-33-0', 'ChEBI': '134793', 'ChEMBL': None, 'drugbank-id': 'DB14079', 'InChIKey': 'AFSYRVDDZGJTIL-UHFFFAOYSA-N', 'PubChem Compound': None, 'PubChem Substance': None, 'unii': 'CR6X2Y7NRR'}	0	0.9931261498	0.8314862477	0.0135611883	0.0585908916	0.0027555772	0.0019469624	{'oral'}	FALSE	FALSE	FALSE
hypochlorous acid	{'cas-number': '7790-92-3', 'ChEBI': '24757', 'ChEMBL': 'CHEMBL1616046', 'drugbank-id': 'DB14135', 'InChIKey': 'QWPPOHNGKGFGJK-UHFFFAOYSA-N', 'PubChem Compound': None, 'PubChem Substance': None, 'unii': '712K4CDC10'}	0	0.9936913392	0.9252169096	0.0161291467	0.1483954875	0.013791794	0.0223210955	{'topical', 'endotracheal', 'cutaneous', 'dental', 'buccal', 'extracorporeal', 'oral'}	FALSE	FALSE	FALSE
l-tartaric acid	{'cas-number': '87-69-4', 'ChEBI': '15671', 'ChEMBL': 'CHEMBL1236315', 'drugbank-id': 'DB09459', 'InChIKey': 'FEWJPZIEWOKRBE-JCYAYHJZSA-N', 'PubChem Compound': '444305', 'PubChem Substance': '347827854', 'unii': 'W4888I119H'}	0	0.8443892016	0.5406575261	0.0081556034	0.1300044064	0.0103890096	0.0277025412	{'oral'}	FALSE	FALSE	FALSE
l-threonic acid	{'cas-number': '7306-96-9', 'ChEBI': '15908', 'ChEMBL': 'CHEMBL2152047', 'drugbank-id': 'DB11192', 'InChIKey': 'JPIJQSOTBSSVTP-STHAYSLISA-N', 'PubChem Compound': None, 'PubChem Substance': None, 'unii': '75B0PMW2JF'}	0	0.9295785028	0.6782471203	0.0205671817	0.0547254695	0.0007813977	0.001949382	{'oral'}	FALSE	FALSE	FALSE
magnesium lactate	{'cas-number': '18917-93-6', 'ChEBI': None, 'ChEMBL': 'CHEMBL3707281', 'drugbank-id': 'DB14515', 'InChIKey': 'OVGXLJDWSLQDRT-UHFFFAOYSA-L', 'PubChem Compound': None, 'PubChem Substance': None, 'unii': 'MT6QI8324A'}	0	0.9378774292	0.7629982573	0.0084580791	0.218734587	0.0002674418	0.0040320129	{'oral'}	FALSE	FALSE	FALSE
octacosanol	{'cas-number': '557-61-9', 'ChEBI': '28243', 'ChEMBL': 'CHEMBL1951714', 'drugbank-id': 'DB11220', 'InChIKey': 'CNNRPFQICPFDPO-UHFFFAOYSA-N', 'PubChem Compound': '68406', 'PubChem Substance': '347827945', 'unii': '81I2215OVK'}	0	0.9828544943	0.9222755881	0.5407537802	0.2292588138	0.0129188733	0.1183716215	{'oral'}	FALSE	FALSE	FALSE
osbond acid	{'cas-number': '25182-74-5', 'ChEBI': '65136', 'ChEMBL': None, 'drugbank-id': 'DB14088', 'InChIKey': 'AVKOENOBFIYBSA-WMPRHZDHSA-N', 'PubChem Compound': None, 'PubChem Substance': None, 'unii': '7S686LQT6T'}	0	0.9704814251	0.6118879185	0.1972160328	0.2061999124	0.0382852197	0.4458952201	{'oral'}	FALSE	FALSE	FALSE
parasorbic acid	{'cas-number': '10048-32-5', 'ChEBI': '7926', 'ChEMBL': 'CHEMBL2252704', 'drugbank-id': 'DB14121', 'InChIKey': 'DYNKRGCMLGUEMN-YFKPBYRVSA-N', 'PubChem Compound': None, 'PubChem Substance': None, 'unii': 'DCN48OUK3T'}	0	0.9821328392	0.8202851979	0.0325802833	0.444760202	0.0183569806	0.0088202228	{'oral'}	FALSE	FALSE	FALSE
potassium triiodide	{'cas-number': '12298-68-9', 'ChEBI': '5948', 'ChEMBL': None, 'drugbank-id': 'DB14492', 'InChIKey': 'DKNPRRRKHAEUMW-UHFFFAOYSA-N', 'PubChem Compound': None, 'PubChem Substance': None, 'unii': 'T66M6Y3KSA'}	0	0.9824568025	0.9451142083	0.0270844437	0.2807052349	0.0429782676	0.0961076267	{'oral'}	FALSE	FALSE	FALSE
previtamin d(3)	{'cas-number': '1173-13-3', 'ChEBI': '8403', 'ChEMBL': None, 'drugbank-id': 'DB15614', 'InChIKey': 'YUGCAAVRZWBXEQ-WHTXLNIXSA-N', 'PubChem Compound': None, 'PubChem Substance': None, 'unii': 'HDA46400N5'}	0	0.9960291656	0.87439398	0.601916741	0.1246994007	0.0705176451	0.0576552336	{'oral'}	FALSE	FALSE	FALSE
selenocysteine	{'cas-number': '10236-58-5', 'ChEBI': '16633', 'ChEMBL': 'CHEMBL109962', 'drugbank-id': 'DB02345', 'InChIKey': 'ZKZBPNGNEQAJSX-REOHCLBHSA-N', 'PubChem Compound': '6326983', 'PubChem Substance': '46508133', 'unii': '0CH9049VIS'}	0	0.9860491572	0.6601235415	0.008618077	0.0867595154	0.01447033	0.008034779	{'oral'}	FALSE	FALSE	FALSE
silicic acid	{'cas-number': '1343-98-2', 'ChEBI': None, 'ChEMBL': None, 'drugbank-id': 'DB14138', 'InChIKey': 'LRCFXGAMWKDGLA-UHFFFAOYSA-N', 'PubChem Compound': None, 'PubChem Substance': None, 'unii': 'Y6O7T4G8P9'}	0	0.9898007652	0.8887116201	0.0546502011	0.1738249443	0.0417834554	0.0646124322	{'topical', 'oral', 'dental'}	FALSE	FALSE	FALSE
sodium chlorite	{'cas-number': '7758-19-2', 'ChEBI': '78667', 'ChEMBL': 'CHEMBL1887585', 'drugbank-id': 'DB13210', 'InChIKey': 'UKLNMMHNWFDKNT-UHFFFAOYSA-M', 'PubChem Compound': None, 'PubChem Substance': None, 'unii': 'G538EBV4VF'}	0	0.9623020204	0.9402352135	0.0161952201	0.1380987395	0.0027350369	0.0105483961	{'topical', 'oral'}	FALSE	FALSE	FALSE
sulfate ion	{'cas-number': '14808-79-8', 'ChEBI': '16189', 'ChEMBL': None, 'drugbank-id': 'DB14546', 'InChIKey': 'QAOWNCQODCNURD-UHFFFAOYSA-L', 'PubChem Compound': None, 'PubChem Substance': None, 'unii': '7IS9N8KPMG'}	0	0.9799841961	0.8203802833	0.063174485	0.3699458094	0.0009760931	0.0130503598	{'topical', 'oral'}	FALSE	FALSE	FALSE
